tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident,isCurrent,beginTime,endTime,moveDir,moveSpeed,r7,r10,r12,r7Quad,r10Quad,r12Quad
199326,-,Lola,,,,[],1993-12-05T08:00:00,124.9,14.3,台风(TY),13,40,,,960,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-05T14:00:00,123.8,14.3,台风(TY),13,40,,,960,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-05T20:00:00,123.1,14.2,台风(TY),13,40,,,960,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-06T02:00:00,122.3,13.9,台风(TY),12,35,,,965,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-06T08:00:00,120.9,13.6,强热带风暴(STS),11,30,,,975,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-06T14:00:00,120.0,13.4,强热带风暴(STS),11,30,,,980,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-06T20:00:00,119.2,13.2,强热带风暴(STS),11,30,,,980,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-07T02:00:00,118.3,12.7,强热带风暴(STS),10,25,,,985,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-07T08:00:00,117.8,12.4,强热带风暴(STS),10,25,,,985,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-07T14:00:00,116.9,12.1,强热带风暴(STS),10,25,,,985,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-07T20:00:00,115.7,11.7,强热带风暴(STS),10,25,,,985,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-08T02:00:00,115.0,11.5,强热带风暴(STS),11,30,,,980,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-08T08:00:00,113.7,11.2,台风(TY),12,35,,,970,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-08T14:00:00,111.8,11.3,台风(TY),12,35,,,965,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-08T20:00:00,110.4,11.5,台风(TY),13,40,,,960,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-09T02:00:00,109.1,11.9,台风(TY),12,35,,,970,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-09T08:00:00,107.7,12.9,台风(TY),12,35,,,985,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199326,-,Lola,,,,[],1993-12-09T14:00:00,106.3,13.2,热带风暴(TS),8,20,,,990,,,,,,,,,199326,0.0,1993-12-02T02:00:00,1993-12-09T14:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-04T20:00:00,144.0,8.0,热带低压(TD),6,12,,,998,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-05T02:00:00,142.7,8.2,热带低压(TD),6,12,,,998,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-05T08:00:00,140.7,8.8,热带风暴(TS),8,20,,,995,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-05T14:00:00,139.0,9.4,强热带风暴(STS),10,25,,,990,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-05T20:00:00,137.4,10.0,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-06T02:00:00,135.6,10.6,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-06T08:00:00,134.6,11.6,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-06T14:00:00,133.6,12.5,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-06T20:00:00,132.4,13.4,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-07T02:00:00,131.3,14.0,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-07T08:00:00,130.4,14.9,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-07T14:00:00,130.0,15.6,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-07T20:00:00,129.6,16.1,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-08T02:00:00,129.6,16.6,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-08T08:00:00,129.9,16.8,台风(TY),12,35,,,975,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-08T14:00:00,130.1,16.3,台风(TY),12,35,,,975,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-08T20:00:00,130.0,16.0,台风(TY),12,35,,,975,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-09T02:00:00,129.4,15.4,台风(TY),12,35,,,975,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-09T08:00:00,128.6,14.6,台风(TY),12,35,,,970,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-09T14:00:00,127.6,14.0,台风(TY),13,40,,,965,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-09T20:00:00,126.4,13.4,台风(TY),13,40,,,965,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-10T02:00:00,125.0,12.9,台风(TY),13,40,,,965,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-10T08:00:00,123.9,12.6,台风(TY),12,35,,,970,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-10T14:00:00,123.0,12.5,台风(TY),12,35,,,975,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-10T20:00:00,122.2,12.3,强热带风暴(STS),11,30,,,980,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-11T02:00:00,121.4,12.1,强热带风暴(STS),10,25,,,985,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-11T08:00:00,120.7,11.9,热带风暴(TS),8,20,,,995,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-11T14:00:00,119.6,11.6,热带风暴(TS),8,20,,,995,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-11T20:00:00,118.6,11.3,热带风暴(TS),8,20,,,995,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-12T02:00:00,117.8,11.0,热带风暴(TS),8,20,,,995,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-12T08:00:00,117.2,10.8,热带风暴(TS),8,20,,,995,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-12T14:00:00,116.6,10.8,热带风暴(TS),8,20,,,995,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-12T20:00:00,115.8,10.8,热带低压(TD),7,15,,,1000,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-13T02:00:00,115.0,11.0,热带低压(TD),7,15,,,1000,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-13T08:00:00,114.2,11.0,热带低压(TD),7,15,,,1000,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-13T14:00:00,113.5,11.0,热带低压(TD),7,15,,,1000,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-13T20:00:00,112.8,11.0,热带低压(TD),7,15,,,1000,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-14T02:00:00,112.0,11.0,热带低压(TD),7,15,,,1000,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-14T08:00:00,110.8,11.0,热带低压(TD),7,15,,,1000,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-14T14:00:00,109.6,10.5,热带低压(TD),6,12,,,1002,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-14T20:00:00,108.0,9.0,热带低压(TD),6,12,,,1002,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199327,-,Manny,,,,[],1993-12-15T02:00:00,106.0,7.0,热带低压(TD),6,12,,,1002,,,,,,,,,199327,0.0,1993-12-04T20:00:00,1993-12-15T02:00:00,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-24T02:00:00,139.5,7.5,热带低压(TD),6,12,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-24T08:00:00,138.6,7.8,热带低压(TD),6,12,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-24T14:00:00,137.4,8.1,热带低压(TD),6,12,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-24T20:00:00,135.6,8.2,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-25T02:00:00,134.0,8.3,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-25T08:00:00,132.5,8.5,热带低压(TD),7,15,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-25T14:00:00,131.2,8.7,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-25T20:00:00,129.6,8.8,强热带风暴(STS),10,25,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-26T02:00:00,128.0,8.9,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-26T08:00:00,126.7,9.2,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-26T14:00:00,125.6,9.6,台风(TY),12,35,,,975,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-26T20:00:00,124.3,10.3,台风(TY),12,35,,,975,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-27T02:00:00,123.1,11.0,台风(TY),12,35,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-27T08:00:00,122.0,11.3,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
199328,-,Nell,0.0,1993-12-24T02:00:00,1993-12-29T08:00:00,[],1993-12-27T14:00:00,120.8,11.8,强热带风暴(STS),11,30,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,,,,,,
